ghe.qn,ghe.ghe_Tin,ghe.q_time[n],ghe.ghe_load[n],ghe.q_lntts[n],ghe.g_data[n],ghe.ghe_Tout[n],ghe.ghe_Tf[n],ghe.c1
-7.37873,6.94788e-310,986400,-7.37873,-7.02681,3.15878,6.76084,6.32163,-23.2562
-7.37871,6.94788e-310,990000,-7.37871,-7.02317,3.16058,6.75977,6.32056,-23.2696
-7.3787,6.94788e-310,993600,-7.3787,-7.01954,3.16236,6.75871,6.3195,-23.2829
-7.37869,6.94788e-310,997200,-7.37869,-7.01592,3.16414,6.75765,6.31845,-23.2962
-7.37867,6.94788e-310,1000800,-7.37867,-7.01232,3.16592,6.7566,6.31739,-23.3095
-7.37866,6.94788e-310,1004400,-7.37866,-7.00873,3.16769,6.75555,6.31635,-23.3227
-7.37865,6.94788e-310,1008000,-7.37865,-7.00515,3.16945,6.75451,6.3153,-23.3359
-7.37863,6.94788e-310,1011600,-7.37863,-7.00158,3.1712,6.75347,6.31426,-23.349
-7.37862,6.94788e-310,1015200,-7.37862,-6.99803,3.17295,6.75243,6.31323,-23.3621
-7.37861,6.94788e-310,1018800,-7.37861,-6.99449,3.17469,6.7514,6.31219,-23.3751
-7.37859,6.94788e-310,1022400,-7.37859,-6.99096,3.17643,6.75037,6.31116,-23.3881
-7.37858,6.94788e-310,1026000,-7.37858,-6.98745,3.17816,6.74934,6.31014,-23.401
-7.37856,6.94788e-310,1029600,-7.37856,-6.98395,3.17988,6.74832,6.30912,-23.4139
-7.37855,6.94788e-310,1033200,-7.37855,-6.98046,3.1816,6.7473,6.3081,-23.4267
-7.37854,6.94788e-310,1036800,-7.37854,-6.97698,3.18331,6.74628,6.30709,-23.4395
-7.37852,6.94788e-310,1040400,-7.37852,-6.97351,3.18502,6.74527,6.30608,-23.4522
-7.37851,6.94788e-310,1044000,-7.37851,-6.97006,3.18672,6.74427,6.30507,-23.4649
-7.37849,6.94788e-310,1047600,-7.37849,-6.96661,3.18841,6.74326,6.30407,-23.4776
-7.37848,6.94788e-310,1051200,-7.37848,-6.96318,3.1901,6.74226,6.30307,-23.4902
-7.37846,6.94788e-310,1054800,-7.37846,-6.95976,3.19178,6.74126,6.30207,-23.5027
-7.37845,6.94788e-310,1058400,-7.37845,-6.95636,3.19346,6.74027,6.30108,-23.5153
-7.37843,6.94788e-310,1062000,-7.37843,-6.95296,3.19513,6.73928,6.30009,-23.5277
-7.37842,6.94788e-310,1065600,-7.37842,-6.94958,3.1968,6.73829,6.2991,-23.5402
-7.37841,6.94788e-310,1069200,-7.37841,-6.94621,3.19846,6.73731,6.29812,-23.5525
-7.37839,6.94788e-310,1072800,-7.37839,-6.94284,3.20011,6.73633,6.29714,-23.5649
-7.37838,6.94788e-310,1076400,-7.37838,-6.93949,3.20176,6.73536,6.29617,-23.5772
-7.37836,6.94788e-310,1080000,-7.37836,-6.93615,3.20341,6.73438,6.29519,-23.5895
-7.37835,6.94788e-310,1083600,-7.37835,-6.93283,3.20504,6.73341,6.29423,-23.6017
-7.37833,6.94788e-310,1087200,-7.37833,-6.92951,3.20668,6.73245,6.29326,-23.6139
-7.37832,6.94788e-310,1090800,-7.37832,-6.9262,3.2083,6.73148,6.2923,-23.626
-7.3783,6.94788e-310,1094400,-7.3783,-6.92291,3.20993,6.73052,6.29134,-23.6381
-7.37829,6.94788e-310,1098000,-7.37829,-6.91963,3.21154,6.72957,6.29038,-23.6502
-7.37827,6.94788e-310,1101600,-7.37827,-6.91635,3.21315,6.72861,6.28943,-23.6622
-7.37826,6.94788e-310,1105200,-7.37826,-6.91309,3.21476,6.72766,6.28848,-23.6741
-7.37824,6.94788e-310,1108800,-7.37824,-6.90984,3.21636,6.72672,6.28754,-23.6861
-7.37823,6.94788e-310,1112400,-7.37823,-6.9066,3.21795,6.72577,6.28659,-23.698
-7.37821,6.94788e-310,1116000,-7.37821,-6.90336,3.21955,6.72483,6.28565,-23.7098
-7.37819,6.94788e-310,1119600,-7.37819,-6.90014,3.22113,6.72389,6.28472,-23.7216
-7.37818,6.94788e-310,1123200,-7.37818,-6.89693,3.22271,6.72296,6.28378,-23.7334
-7.37816,6.94788e-310,1126800,-7.37816,-6.89373,3.22429,6.72203,6.28285,-23.7452
-7.37815,6.94788e-310,1130400,-7.37815,-6.89054,3.22586,6.7211,6.28193,-23.7569
-7.37813,6.94788e-310,1134000,-7.37813,-6.88736,3.22742,6.72018,6.281,-23.7685
-7.37812,6.94788e-310,1137600,-7.37812,-6.8842,3.22898,6.71925,6.28008,-23.7802
-7.3781,6.94788e-310,1141200,-7.3781,-6.88104,3.23054,6.71833,6.27916,-23.7917
-7.37809,6.94788e-310,1144800,-7.37809,-6.87789,3.23209,6.71742,6.27825,-23.8033
-7.37807,6.94788e-310,1148400,-7.37807,-6.87475,3.23363,6.7165,6.27733,-23.8148
-7.37806,6.94788e-310,1152000,-7.37806,-6.87162,3.23517,6.71559,6.27642,-23.8263
-7.37804,6.94788e-310,1155600,-7.37804,-6.8685,3.23671,6.71469,6.27552,-23.8377
-7.37802,6.94788e-310,1159200,-7.37802,-6.86539,3.23824,6.71378,6.27461,-23.8491
-7.37801,6.94788e-310,1162800,-7.37801,-6.86228,3.23977,6.71288,6.27371,-23.8605
-7.37799,6.94788e-310,1166400,-7.37799,-6.85919,3.24129,6.71198,6.27282,-23.8718
-7.37798,6.94788e-310,1170000,-7.37798,-6.85611,3.2428,6.71109,6.27192,-23.8831
-7.37796,6.94788e-310,1173600,-7.37796,-6.85304,3.24432,6.71019,6.27103,-23.8944
-7.37795,6.94788e-310,1177200,-7.37795,-6.84998,3.24582,6.7093,6.27014,-23.9056
-7.37793,6.94788e-310,1180800,-7.37793,-6.84692,3.24733,6.70841,6.26925,-23.9168
-7.37791,6.94788e-310,1184400,-7.37791,-6.84388,3.24882,6.70753,6.26837,-23.928
-7.3779,6.94788e-310,1188000,-7.3779,-6.84084,3.25032,6.70665,6.26749,-23.9391
-7.37788,6.94788e-310,1191600,-7.37788,-6.83782,3.25181,6.70577,6.26661,-23.9502
-7.37787,6.94788e-310,1195200,-7.37787,-6.8348,3.25329,6.70489,6.26573,-23.9612
-7.37785,6.94788e-310,1198800,-7.37785,-6.83179,3.25477,6.70402,6.26486,-23.9722
-7.37783,6.94788e-310,1202400,-7.37783,-6.8288,3.25625,6.70315,6.26399,-23.9832
-7.37782,6.94788e-310,1206000,-7.37782,-6.82581,3.25772,6.70228,6.26312,-23.9942
-7.3778,6.94788e-310,1209600,-7.3778,-6.82283,3.25919,6.70141,6.26226,-24.0051
-7.37779,6.94788e-310,1213200,-7.37779,-6.81985,3.26065,6.70055,6.2614,-24.016
-7.37777,6.94788e-310,1216800,-7.37777,-6.81689,3.26211,6.69969,6.26054,-24.0268
-7.37775,6.94788e-310,1220400,-7.37775,-6.81394,3.26356,6.69883,6.25968,-24.0376
-7.37774,6.94788e-310,1224000,-7.37774,-6.81099,3.26501,6.69798,6.25883,-24.0484
-7.37772,6.94788e-310,1227600,-7.37772,-6.80805,3.26646,6.69712,6.25797,-24.0592
-7.37771,6.94788e-310,1231200,-7.37771,-6.80513,3.2679,6.69627,6.25712,-24.0699
-7.37769,6.94788e-310,1234800,-7.37769,-6.80221,3.26934,6.69543,6.25628,-24.0806
-7.37767,6.94788e-310,1238400,-7.37767,-6.7993,3.27077,6.69458,6.25543,-24.0913
-7.37766,6.94788e-310,1242000,-7.37766,-6.79639,3.2722,6.69374,6.25459,-24.1019
-7.37764,6.94788e-310,1245600,-7.37764,-6.7935,3.27362,6.6929,6.25375,-24.1125
-7.37762,6.94788e-310,1249200,-7.37762,-6.79061,3.27504,6.69206,6.25292,-24.123
-7.37761,6.94788e-310,1252800,-7.37761,-6.78773,3.27646,6.69123,6.25208,-24.1336
-7.37759,6.94788e-310,1256400,-7.37759,-6.78487,3.27787,6.69039,6.25125,-24.1441
-7.37758,6.94788e-310,1260000,-7.37758,-6.782,3.27928,6.68956,6.25042,-24.1545
-7.37756,6.94788e-310,1263600,-7.37756,-6.77915,3.28068,6.68873,6.24959,-24.165
-7.37754,6.94788e-310,1267200,-7.37754,-6.77631,3.28208,6.68791,6.24877,-24.1754
-7.37753,6.94788e-310,1270800,-7.37753,-6.77347,3.28348,6.68709,6.24795,-24.1858
-7.37751,6.94788e-310,1274400,-7.37751,-6.77064,3.28487,6.68627,6.24713,-24.1961
-7.37749,6.94788e-310,1278000,-7.37749,-6.76782,3.28626,6.68545,6.24631,-24.2064
-7.37748,6.94788e-310,1281600,-7.37748,-6.76501,3.28765,6.68463,6.2455,-24.2167
-7.37746,6.94788e-310,1285200,-7.37746,-6.7622,3.28903,6.68382,6.24468,-24.227
-7.37745,6.94788e-310,1288800,-7.37745,-6.7594,3.2904,6.68301,6.24387,-24.2372
-7.37743,6.94788e-310,1292400,-7.37743,-6.75661,3.29178,6.6822,6.24307,-24.2474
-7.37741,6.94788e-310,1296000,-7.37741,-6.75383,3.29315,6.68139,6.24226,-24.2576
-7.3774,6.94788e-310,1299600,-7.3774,-6.75106,3.29451,6.68059,6.24146,-24.2678
-7.37738,6.94788e-310,1303200,-7.37738,-6.74829,3.29587,6.67979,6.24066,-24.2779
-7.37736,6.94788e-310,1306800,-7.37736,-6.74553,3.29723,6.67899,6.23986,-24.288
-7.37735,6.94788e-310,1310400,-7.37735,-6.74278,3.29858,6.67819,6.23906,-24.298
-7.37733,6.94788e-310,1314000,-7.37733,-6.74004,3.29994,6.67739,6.23827,-24.3081
-7.37731,6.94788e-310,1317600,-7.37731,-6.7373,3.30128,6.6766,6.23747,-24.3181
-7.3773,6.94788e-310,1321200,-7.3773,-6.73458,3.30262,6.67581,6.23668,-24.328
-7.37728,6.94788e-310,1324800,-7.37728,-6.73185,3.30396,6.67502,6.2359,-24.338
-7.37727,6.94788e-310,1328400,-7.37727,-6.72914,3.3053,6.67423,6.23511,-24.3479
-7.37725,6.94788e-310,1332000,-7.37725,-6.72643,3.30663,6.67345,6.23433,-24.3578
-7.37723,6.94788e-310,1335600,-7.37723,-6.72374,3.30796,6.67267,6.23355,-24.3677
-7.37722,6.94788e-310,1339200,-7.37722,-6.72104,3.30929,6.67189,6.23277,-24.3775
-7.3772,6.94788e-310,1342800,-7.3772,-6.71836,3.31061,6.67111,6.23199,-24.3873
-7.37718,6.94788e-310,1346400,-7.37718,-6.71568,3.31192,6.67034,6.23122,-24.3971
-7.37717,6.94788e-310,1350000,-7.37717,-6.71301,3.31324,6.66956,6.23044,-24.4069
-7.37715,6.94788e-310,1353600,-7.37715,-6.71035,3.31455,6.66879,6.22967,-24.4166
-7.37713,6.94788e-310,1357200,-7.37713,-6.70769,3.31586,6.66802,6.22891,-24.4263
-7.37712,6.94788e-310,1360800,-7.37712,-6.70504,3.31716,6.66725,6.22814,-24.436
-7.3771,6.94788e-310,1364400,-7.3771,-6.7024,3.31846,6.66649,6.22738,-24.4456
-7.37708,6.94788e-310,1368000,-7.37708,-6.69977,3.31976,6.66573,6.22661,-24.4552
-7.37707,6.94788e-310,1371600,-7.37707,-6.69714,3.32105,6.66497,6.22585,-24.4648
-7.37705,6.94788e-310,1375200,-7.37705,-6.69452,3.32234,6.66421,6.2251,-24.4744
-7.37703,6.94788e-310,1378800,-7.37703,-6.6919,3.32363,6.66345,6.22434,-24.484
-7.37702,6.94788e-310,1382400,-7.37702,-6.68929,3.32491,6.66269,6.22359,-24.4935
-7.377,6.94788e-310,1386000,-7.377,-6.68669,3.32619,6.66194,6.22283,-24.503
-7.37699,6.94788e-310,1389600,-7.37699,-6.6841,3.32747,6.66119,6.22208,-24.5125
-7.37697,6.94788e-310,1393200,-7.37697,-6.68151,3.32874,6.66044,6.22134,-24.5219
-7.37695,6.94788e-310,1396800,-7.37695,-6.67893,3.33001,6.65969,6.22059,-24.5313
-7.37694,6.94788e-310,1400400,-7.37694,-6.67636,3.33128,6.65895,6.21985,-24.5407
-7.37692,6.94788e-310,1404000,-7.37692,-6.67379,3.33254,6.65821,6.2191,-24.5501
-7.3769,6.94788e-310,1407600,-7.3769,-6.67123,3.3338,6.65747,6.21836,-24.5595
-7.37689,6.94788e-310,1411200,-7.37689,-6.66868,3.33506,6.65673,6.21763,-24.5688
-7.37687,6.94788e-310,1414800,-7.37687,-6.66613,3.33632,6.65599,6.21689,-24.5781
-7.37685,6.94788e-310,1418400,-7.37685,-6.66359,3.33757,6.65525,6.21616,-24.5874
-7.37684,6.94788e-310,1422000,-7.37684,-6.66105,3.33881,6.65452,6.21542,-24.5966
-7.37682,6.94788e-310,1425600,-7.37682,-6.65852,3.34006,6.65379,6.21469,-24.6059
-7.3768,6.94788e-310,1429200,-7.3768,-6.656,3.3413,6.65306,6.21396,-24.6151
-7.37679,6.94788e-310,1432800,-7.37679,-6.65349,3.34254,6.65233,6.21324,-24.6243
-7.37677,6.94788e-310,1436400,-7.37677,-6.65098,3.34377,6.65161,6.21251,-24.6334
-7.37675,6.94788e-310,1440000,-7.37675,-6.64847,3.34501,6.65088,6.21179,-24.6426
-7.37674,6.94788e-310,1443600,-7.37674,-6.64598,3.34623,6.65016,6.21107,-24.6517
-7.37672,6.94788e-310,1447200,-7.37672,-6.64349,3.34746,6.64944,6.21035,-24.6608
-7.3767,6.94788e-310,1450800,-7.3767,-6.641,3.34868,6.64872,6.20963,-24.6698
-7.37669,6.94788e-310,1454400,-7.37669,-6.63852,3.3499,6.64801,6.20892,-24.6789
-7.37667,6.94788e-310,1458000,-7.37667,-6.63605,3.35112,6.64729,6.2082,-24.6879
-7.37666,6.94788e-310,1461600,-7.37666,-6.63358,3.35233,6.64658,6.20749,-24.6969
-7.37664,6.94788e-310,1465200,-7.37664,-6.63112,3.35354,6.64587,6.20678,-24.7059
-7.37662,6.94788e-310,1468800,-7.37662,-6.62867,3.35475,6.64516,6.20607,-24.7148
-7.37661,6.94788e-310,1472400,-7.37661,-6.62622,3.35596,6.64445,6.20537,-24.7237
-7.37659,6.94788e-310,1476000,-7.37659,-6.62378,3.35716,6.64374,6.20466,-24.7327
-7.37657,6.94788e-310,1479600,-7.37657,-6.62134,3.35836,6.64304,6.20396,-24.7415
-7.37656,6.94788e-310,1483200,-7.37656,-6.61891,3.35955,6.64234,6.20326,-24.7504
-7.37654,6.94788e-310,1486800,-7.37654,-6.61649,3.36075,6.64164,6.20256,-24.7593
-7.37652,6.94788e-310,1490400,-7.37652,-6.61407,3.36194,6.64094,6.20186,-24.7681
-7.37651,6.94788e-310,1494000,-7.37651,-6.61166,3.36313,6.64024,6.20116,-24.7769
-7.37649,6.94788e-310,1497600,-7.37649,-6.60925,3.36431,6.63955,6.20047,-24.7857
-7.37647,6.94788e-310,1501200,-7.37647,-6.60685,3.36549,6.63885,6.19978,-24.7944
-7.37646,6.94788e-310,1504800,-7.37646,-6.60446,3.36667,6.63816,6.19908,-24.8031
-7.37644,6.94788e-310,1508400,-7.37644,-6.60207,3.36785,6.63747,6.19839,-24.8119
-7.37642,6.94788e-310,1512000,-7.37642,-6.59968,3.36902,6.63678,6.19771,-24.8206
-7.37641,6.94788e-310,1515600,-7.37641,-6.5973,3.37019,6.63609,6.19702,-24.8292
-7.37639,6.94788e-310,1519200,-7.37639,-6.59493,3.37136,6.63541,6.19634,-24.8379
-7.37638,6.94788e-310,1522800,-7.37638,-6.59257,3.37252,6.63472,6.19565,-24.8465
-7.37636,6.94788e-310,1526400,-7.37636,-6.5902,3.37369,6.63404,6.19497,-24.8551
-7.37634,6.94788e-310,1530000,-7.37634,-6.58785,3.37485,6.63336,6.19429,-24.8637
-7.37633,6.94788e-310,1533600,-7.37633,-6.5855,3.376,6.63268,6.19362,-24.8723
-7.37631,6.94788e-310,1537200,-7.37631,-6.58315,3.37716,6.63201,6.19294,-24.8808
-7.37629,6.94788e-310,1540800,-7.37629,-6.58081,3.37831,6.63133,6.19227,-24.8893
-7.37628,6.94788e-310,1544400,-7.37628,-6.57848,3.37946,6.63066,6.19159,-24.8979
-7.37626,6.94788e-310,1548000,-7.37626,-6.57615,3.3806,6.62998,6.19092,-24.9063
-7.37624,6.94788e-310,1551600,-7.37624,-6.57383,3.38175,6.62931,6.19025,-24.9148
-7.37623,6.94788e-310,1555200,-7.37623,-6.57151,3.38289,6.62864,6.18958,-24.9233
-7.37621,6.94788e-310,1558800,-7.37621,-6.5692,3.38402,6.62798,6.18892,-24.9317
-7.3762,6.94788e-310,1562400,-7.3762,-6.56689,3.38516,6.62731,6.18825,-24.9401
-7.37618,6.94788e-310,1566000,-7.37618,-6.56459,3.38629,6.62665,6.18759,-24.9485
-7.37616,6.94788e-310,1569600,-7.37616,-6.56229,3.38742,6.62598,6.18693,-24.9568
-7.37615,6.94788e-310,1573200,-7.37615,-6.56,3.38855,6.62532,6.18627,-24.9652
-7.37613,6.94788e-310,1576800,-7.37613,-6.55772,3.38968,6.62466,6.18561,-24.9735
-7.37611,6.94788e-310,1580400,-7.37611,-6.55544,3.3908,6.624,6.18495,-24.9818
-7.3761,6.94788e-310,1584000,-7.3761,-6.55316,3.39192,6.62335,6.18429,-24.9901
-7.37608,6.94788e-310,1587600,-7.37608,-6.55089,3.39304,6.62269,6.18364,-24.9984
-7.37607,6.94788e-310,1591200,-7.37607,-6.54863,3.39415,6.62204,6.18299,-25.0066
-7.37605,6.94788e-310,1594800,-7.37605,-6.54637,3.39526,6.62139,6.18234,-25.0149
-7.37603,6.94788e-310,1598400,-7.37603,-6.54411,3.39637,6.62074,6.18169,-25.0231
-7.37602,6.94788e-310,1602000,-7.37602,-6.54186,3.39748,6.62009,6.18104,-25.0313
-7.376,6.94788e-310,1605600,-7.376,-6.53962,3.39858,6.61944,6.18039,-25.0395
-7.37598,6.94788e-310,1609200,-7.37598,-6.53738,3.39969,6.61879,6.17975,-25.0476
-7.37597,6.94788e-310,1612800,-7.37597,-6.53514,3.40079,6.61815,6.1791,-25.0558
-7.37595,6.94788e-310,1616400,-7.37595,-6.53291,3.40188,6.61751,6.17846,-25.0639
-7.37594,6.94788e-310,1620000,-7.37594,-6.53069,3.40298,6.61686,6.17782,-25.072
-7.37592,6.94788e-310,1623600,-7.37592,-6.52847,3.40407,6.61622,6.17718,-25.0801
-7.3759,6.94788e-310,1627200,-7.3759,-6.52626,3.40516,6.61558,6.17654,-25.0881
-7.37589,6.94788e-310,1630800,-7.37589,-6.52405,3.40625,6.61495,6.17591,-25.0962
-7.37587,6.94788e-310,1634400,-7.37587,-6.52184,3.40734,6.61431,6.17527,-25.1042
-7.37585,6.94788e-310,1638000,-7.37585,-6.51964,3.40842,6.61368,6.17464,-25.1122
-7.37584,6.94788e-310,1641600,-7.37584,-6.51744,3.4095,6.61304,6.17401,-25.1202
-7.37582,6.94788e-310,1645200,-7.37582,-6.51525,3.41058,6.61241,6.17337,-25.1282
-7.37581,6.94788e-310,1648800,-7.37581,-6.51307,3.41165,6.61178,6.17275,-25.1362
-7.37579,6.94788e-310,1652400,-7.37579,-6.51089,3.41273,6.61115,6.17212,-25.1441
-7.37577,6.94788e-310,1656000,-7.37577,-6.50871,3.4138,6.61052,6.17149,-25.152
-7.37576,6.94788e-310,1659600,-7.37576,-6.50654,3.41487,6.6099,6.17087,-25.1599
-7.37574,6.94788e-310,1663200,-7.37574,-6.50437,3.41593,6.60927,6.17024,-25.1678
-7.37573,6.94788e-310,1666800,-7.37573,-6.50221,3.417,6.60865,6.16962,-25.1757
-7.37571,6.94788e-310,1670400,-7.37571,-6.50005,3.41806,6.60803,6.169,-25.1835
-7.37569,6.94788e-310,1674000,-7.37569,-6.4979,3.41911,6.60741,6.16838,-25.1914
-7.37568,6.94788e-310,1677600,-7.37568,-6.49575,3.42016,6.60679,6.16776,-25.1992
-7.37567,6.94788e-310,1681200,-7.37567,-6.49361,3.42121,6.60617,6.16714,-25.2069
-7.37566,6.94788e-310,1684800,-7.37566,-6.49147,3.42225,6.60556,6.16653,-25.2147
-7.37565,6.94788e-310,1688400,-7.37565,-6.48933,3.42329,6.60494,6.16592,-25.2224
-7.37564,6.94788e-310,1692000,-7.37564,-6.4872,3.42434,6.60433,6.16531,-25.2301
-7.37563,6.94788e-310,1695600,-7.37563,-6.48508,3.42537,6.60372,6.1647,-25.2378
-7.37561,6.94788e-310,1699200,-7.37561,-6.48296,3.42641,6.60312,6.16409,-25.2455
-7.3756,6.94788e-310,1702800,-7.3756,-6.48084,3.42744,6.60251,6.16349,-25.2531
-7.37558,6.94788e-310,1706400,-7.37558,-6.47873,3.42847,6.60191,6.16288,-25.2608
-7.37557,6.94788e-310,1710000,-7.37557,-6.47662,3.4295,6.6013,6.16228,-25.2684
-7.37555,6.94788e-310,1713600,-7.37555,-6.47452,3.43053,6.6007,6.16168,-25.276
-7.37554,6.94788e-310,1717200,-7.37554,-6.47242,3.43156,6.6001,6.16108,-25.2836
-7.37552,6.94788e-310,1720800,-7.37552,-6.47033,3.43258,6.5995,6.16048,-25.2911
-7.37551,6.94788e-310,1724400,-7.37551,-6.46824,3.4336,6.5989,6.15989,-25.2987
-7.37549,6.94788e-310,1728000,-7.37549,-6.46615,3.43462,6.59831,6.15929,-25.3062
-7.37547,6.94788e-310,1731600,-7.37547,-6.46407,3.43564,6.59771,6.1587,-25.3137
-7.37546,6.94788e-310,1735200,-7.37546,-6.46199,3.43665,6.59712,6.1581,-25.3213
-7.37544,6.94788e-310,1738800,-7.37544,-6.45992,3.43766,6.59652,6.15751,-25.3287
-7.37543,6.94788e-310,1742400,-7.37543,-6.45785,3.43867,6.59593,6.15692,-25.3362
-7.37541,6.94788e-310,1746000,-7.37541,-6.45579,3.43968,6.59534,6.15633,-25.3437
-7.3754,6.94788e-310,1749600,-7.3754,-6.45373,3.44069,6.59475,6.15574,-25.3511
-7.37538,6.94788e-310,1753200,-7.37538,-6.45167,3.44169,6.59417,6.15516,-25.3585
-7.37537,6.94788e-310,1756800,-7.37537,-6.44962,3.44269,6.59358,6.15457,-25.3659
-7.37535,6.94788e-310,1760400,-7.37535,-6.44757,3.44369,6.59299,6.15399,-25.3733
-7.37533,6.94788e-310,1764000,-7.37533,-6.44553,3.44469,6.59241,6.1534,-25.3807
-7.37532,6.94788e-310,1767600,-7.37532,-6.44349,3.44569,6.59183,6.15282,-25.3881
-7.3753,6.94788e-310,1771200,-7.3753,-6.44146,3.44668,6.59125,6.15224,-25.3954
-7.37529,6.94788e-310,1774800,-7.37529,-6.43943,3.44767,6.59067,6.15166,-25.4027
-7.37527,6.94788e-310,1778400,-7.37527,-6.4374,3.44866,6.59009,6.15108,-25.41
-7.37526,6.94788e-310,1782000,-7.37526,-6.43538,3.44965,6.58951,6.15051,-25.4173
-7.37524,6.94788e-310,1785600,-7.37524,-6.43336,3.45064,6.58893,6.14993,-25.4246
-7.37523,6.94788e-310,1789200,-7.37523,-6.43135,3.45162,6.58836,6.14935,-25.4319
-7.37521,6.94788e-310,1792800,-7.37521,-6.42934,3.4526,6.58778,6.14878,-25.4392
-7.37519,6.94788e-310,1796400,-7.37519,-6.42733,3.45358,6.58721,6.14821,-25.4464
-7.37518,6.94788e-310,1800000,-7.37518,-6.42533,3.45456,6.58664,6.14764,-25.4536
-7.37516,6.94788e-310,1803600,-7.37516,-6.42333,3.45554,6.58607,6.14707,-25.4608
-7.37515,6.94788e-310,1807200,-7.37515,-6.42134,3.45651,6.5855,6.1465,-25.468
-7.37513,6.94788e-310,1810800,-7.37513,-6.41935,3.45748,6.58493,6.14593,-25.4752
-7.37512,6.94788e-310,1814400,-7.37512,-6.41736,3.45845,6.58436,6.14536,-25.4824
-7.3751,6.94788e-310,1818000,-7.3751,-6.41538,3.45942,6.58379,6.1448,-25.4895
-7.37509,6.94788e-310,1821600,-7.37509,-6.4134,3.46039,6.58323,6.14424,-25.4967
-7.37507,6.94788e-310,1825200,-7.37507,-6.41143,3.46135,6.58266,6.14367,-25.5038
-7.37505,6.94788e-310,1828800,-7.37505,-6.40946,3.46231,6.5821,6.14311,-25.5109
-7.37504,6.94788e-310,1832400,-7.37504,-6.40749,3.46327,6.58154,6.14255,-25.518
-7.37502,6.94788e-310,1836000,-7.37502,-6.40553,3.46423,6.58098,6.14199,-25.5251
-7.37501,6.94788e-310,1839600,-7.37501,-6.40357,3.46519,6.58042,6.14143,-25.5321
-7.37499,6.94788e-310,1843200,-7.37499,-6.40161,3.46614,6.57986,6.14087,-25.5392
-7.37498,6.94788e-310,1846800,-7.37498,-6.39966,3.4671,6.5793,6.14032,-25.5462
-7.37496,6.94788e-310,1850400,-7.37496,-6.39771,3.46805,6.57875,6.13976,-25.5533
-7.37495,6.94788e-310,1854000,-7.37495,-6.39577,3.469,6.57819,6.13921,-25.5603
-7.37493,6.94788e-310,1857600,-7.37493,-6.39383,3.46995,6.57764,6.13866,-25.5673
-7.37492,6.94788e-310,1861200,-7.37492,-6.39189,3.47089,6.57709,6.1381,-25.5742
-7.3749,6.94788e-310,1864800,-7.3749,-6.38996,3.47184,6.57653,6.13755,-25.5812
-7.37489,6.94788e-310,1868400,-7.37489,-6.38803,3.47278,6.57598,6.137,-25.5882
-7.37487,6.94788e-310,1872000,-7.37487,-6.38611,3.47372,6.57543,6.13645,-25.5951
-7.37485,6.94788e-310,1875600,-7.37485,-6.38419,3.47466,6.57489,6.13591,-25.602
-7.37484,6.94788e-310,1879200,-7.37484,-6.38227,3.47559,6.57434,6.13536,-25.609
-7.37482,6.94788e-310,1882800,-7.37482,-6.38036,3.47653,6.57379,6.13481,-25.6159
-7.37481,6.94788e-310,1886400,-7.37481,-6.37845,3.47746,6.57325,6.13427,-25.6228
-7.37479,6.94788e-310,1890000,-7.37479,-6.37654,3.47839,6.5727,6.13373,-25.6296
-7.37478,6.94788e-310,1893600,-7.37478,-6.37464,3.47932,6.57216,6.13318,-25.6365
-7.37476,6.94788e-310,1897200,-7.37476,-6.37274,3.48025,6.57162,6.13264,-25.6433
-7.37475,6.94788e-310,1900800,-7.37475,-6.37084,3.48118,6.57108,6.1321,-25.6502
-7.37473,6.94788e-310,1904400,-7.37473,-6.36895,3.4821,6.57054,6.13156,-25.657
-7.37472,6.94788e-310,1908000,-7.37472,-6.36706,3.48302,6.57,6.13103,-25.6638
-7.3747,6.94788e-310,1911600,-7.3747,-6.36518,3.48394,6.56946,6.13049,-25.6706
-7.37469,6.94788e-310,1915200,-7.37469,-6.36329,3.48486,6.56892,6.12995,-25.6774
-7.37467,6.94788e-310,1918800,-7.37467,-6.36142,3.48578,6.56839,6.12942,-25.6842
-7.37466,6.94788e-310,1922400,-7.37466,-6.35954,3.4867,6.56785,6.12888,-25.6909
-7.37464,6.94788e-310,1926000,-7.37464,-6.35767,3.48761,6.56732,6.12835,-25.6977
-7.37463,6.94788e-310,1929600,-7.37463,-6.3558,3.48852,6.56679,6.12782,-25.7044
-7.37461,6.94788e-310,1933200,-7.37461,-6.35394,3.48943,6.56625,6.12729,-25.7111
-7.3746,6.94788e-310,1936800,-7.3746,-6.35208,3.49034,6.56572,6.12676,-25.7178
-7.37458,6.94788e-310,1940400,-7.37458,-6.35022,3.49125,6.56519,6.12623,-25.7245
-7.37457,6.94788e-310,1944000,-7.37457,-6.34837,3.49215,6.56466,6.1257,-25.7312
-7.37455,6.94788e-310,1947600,-7.37455,-6.34652,3.49306,6.56414,6.12517,-25.7379
-7.37454,6.94788e-310,1951200,-7.37454,-6.34467,3.49396,6.56361,6.12465,-25.7445
-7.37452,6.94788e-310,1954800,-7.37452,-6.34283,3.49486,6.56308,6.12412,-25.7512
-7.37451,6.94788e-310,1958400,-7.37451,-6.34099,3.49576,6.56256,6.1236,-25.7578
-7.37449,6.94788e-310,1962000,-7.37449,-6.33915,3.49666,6.56203,6.12308,-25.7644
-7.37448,6.94788e-310,1965600,-7.37448,-6.33732,3.49755,6.56151,6.12255,-25.771
