Total Load [W],FIELD A:Load [W],FIELD B:Load [W],FIELD A:Load [W/m],FIELD B:Load [W/m],FIELD A:MFT [C],FIELD B:MFT [C]
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.305960029289695,10.305960011233129
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.30604851552381,10.306048497460068
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.306136639793793,10.306136621722896
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.306224404350505,10.306224386272477
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.306311811425259,10.306311793340123
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.306398863230037,10.306398845137815
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.306485561957707,10.306485543858427
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.306571909782246,10.306571891675926
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.306657908858934,10.306657890745598
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.306743561324582,10.306743543204249
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.306828869297721,10.306828851170417
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.306913834878822,10.306913816744567
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.306998460150481,10.306998442009297
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.307082747177626,10.307082729029537
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.307166698007707,10.307166679852731
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.30725031467089,10.30725029650905
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.307333599180247,10.307333581011566
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.307416553531942,10.307416535356442
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.307499179705415,10.307499161523115
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.307581479663567,10.307581461474488
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.307663455352932,10.307663437157098
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.307745108703866,10.307745090501292
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.307826441630706,10.30782642342142
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.307907456031959,10.307907437815976
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.307988153790461,10.307988135567806
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.30806853677355,10.30806851854424
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.308148606833226,10.308148588597284
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.308228365806322,10.308228347563764
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.308307815514658,10.308307797265506
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.308386957765205,10.308386939509479
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.30846579435024,10.30846577608796
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.308544327047505,10.308544308778691
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.30862255762035,10.308622539345023
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.308700487817898,10.308700469536076
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.308778119375182,10.308778101086881
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.308855454013292,10.308855435718538
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.308932493439539,10.308932475138349
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.30900923934757,10.30900922103996
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.309085693417531,10.309085675103523
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.309161857316196,10.309161838995808
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.309237732697113,10.309237714370362
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.309313321200731,10.309313302867638
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.309388624454543,10.309388606115125
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.309463644073206,10.309463625727481
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.309538381658692,10.30953836330668
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.3096128388004,10.309612820442117
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.309687017075287,10.309686998710756
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.309760918048003,10.309760899677238
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.309834543271009,10.309834524894029
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.309907894284697,10.30990787590152
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.309980972617513,10.309980954228157
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.310053779786086,10.310053761390567
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.310126317295335,10.310126298893673
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.310198586638592,10.310198568230803
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.310270589297712,10.310270570883814
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.3103423267432,10.31034230832321
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.310413800434304,10.31041378200824
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.310485011819148,10.310484993387025
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.31055596233482,10.310555943896658
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.310626653407502,10.310626634963315
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.310697086452562,10.31069706800237
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.310767262874666,10.310767244418484
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.310837184067884,10.310837165605728
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.31090685141579,10.310906832947678
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.310976266291563,10.310976247817512
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.311045430058098,10.311045411578123
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.311114344068093,10.31111432558221
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.311183009664152,10.31118299117238
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.311251428178892,10.311251409681244
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.31131960093502,10.311319582431514
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.311387529245446,10.311387510736099
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.31145521441337,10.311455195898194
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.31152265773237,10.311522639211386
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.311589860486507,10.311589841959726
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.311656823950397,10.311656805417837
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.311723549389319,10.311723530850996
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.311790038059293,10.311790019515222
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.311856291207171,10.311856272657367
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.31192231007072,10.3119222915152
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.311988095878716,10.311988077317494
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.312053649851014,10.312053631284106
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.312118973198652,10.312118954626072
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.312184067123912,10.312184048545676
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.312248932820411,10.312248914236537
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.312313571473194,10.312313552883694
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.312377984258791,10.312377965663677
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.31244217234531,10.3124421537446
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.31250613689251,10.312506118286219
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.312569879051887,10.312569860440028
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.312633399966733,10.312633381349324
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.31269670077223,10.312696682149282
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.312759782595514,10.31275976396704
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.312822646555741,10.312822627921761
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.312885293764186,10.31288527512471
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.312947725324284,10.31294770667933
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.313009942331725,10.313009923681301
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.313071945874507,10.313071927218632
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.313133737033018,10.313133718371704
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.3131953168801,10.313195298213362
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.313256686481116,10.31325666780897
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.313317846894021,10.313317828216478
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.313378799169422,10.313378780486495
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.31343954435065,10.313439525662355
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.313500083473823,10.313500064780174
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.313560417567912,10.313560398868919
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.313620547654796,10.313620528950478
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.313680474749342,10.31368045603971
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.313740199859453,10.313740181144517
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.31380732755119,10.313807308830807
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.313878441648809,10.3138784229229
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.313949353260004,10.31394933452858
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.314020063367504,10.314020044630583
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.314090572947382,10.314090554204975
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.314160882969107,10.314160864221229
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.3142309943956,10.314230975642264
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.314300908183302,10.314300889424517
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.314370625282214,10.314370606517997
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.314440146635969,10.31444012786633
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.314509473181879,10.314509454406831
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.314578605850985,10.314578587070544
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.314647545568128,10.314647526782304
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.31471629325198,10.314716274460785
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.314784849815116,10.314784831018564
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.314853216164053,10.314853197362158
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.314921393199317,10.314921374392089
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.31498938181547,10.314989363002924
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.31505718290119,10.315057164083337
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.315124797339301,10.315124778516152
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.315192226006825,10.315192207178393
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.31525946977504,10.315259450941337
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.31532652950952,10.315326510670559
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.315393406070188,10.315393387225981
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.31546010031136,10.31546008146192
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.315526613081797,10.315526594227133
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.315592945224747,10.315592926364872
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.315659097577994,10.31565907871292
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.3157250709739,10.315725052103641
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.315790866239457,10.315790847364022
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.315856484196324,10.315856465315726
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.315921925660875,10.315921906775126
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.315987191444249,10.315987172553358
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.316052282352377,10.316052263456358
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.316117199186042,10.316117180284909
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.316203865977908,10.31620384707084
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.316316050758365,10.316316031844408
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.316427968322165,10.316427949401335
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.316539619832332,10.316539600904642
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.316651006444642,10.316650987510112
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.316762129307705,10.316762110366344
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.316872989562999,10.316872970614822
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.31698358834494,10.316983569389965
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.317093926780935,10.317093907819174
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.317204005991444,10.317203987022914
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.31731382709003,10.317313808114744
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.317423391183413,10.317423372201384
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.31753269937153,10.317532680382772
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.317641752747585,10.317641733752117
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.31775055239811,10.31775053339594
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.317859099403003,10.31785908039415
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.317967394835602,10.317967375820077
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.318075439762714,10.318075420740534
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.318183235244684,10.31818321621586
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.318290782335438,10.318290763299988
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.318398082082538,10.318398063040473
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.318505135527229,10.318505116478562
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.318611943704482,10.318611924649229
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.318718507643062,10.318718488581235
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.318824828365555,10.31882480929717
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.318930906888435,10.3189308878135
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.31903674422209,10.319036725140625
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.319142341370897,10.319142322282913
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.319247699333243,10.319247680238753
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.319352819101585,10.319352800000603
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.319457701662497,10.319457682555036
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.319562347996705,10.31956232888278
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.319666759079144,10.319666739958766
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.319770935878992,10.319770916752175
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.319874879359723,10.31987486022648
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.319978590479149,10.319978571339492
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.320082070189452,10.320082051043398
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.320185319437249,10.320185300284805
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.320288339163612,10.320288320004796
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.320391130304124,10.320391111138946
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.320493693788917,10.320493674617389
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.320596030542708,10.320596011364847
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.320698141484854,10.32069812230067
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.320800027529378,10.320800008338882
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.32090168958501,10.320901670388219
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.32100312855524,10.321003109352164
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.321104345338348,10.321104326129
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.321205340827438,10.321205321611828
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.321306115910486,10.321306096688629
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.321406671470378,10.321406652242285
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.32150700838494,10.321506989150626
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.321607127526985,10.32160710828646
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.321707029764344,10.32170701051762
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.321806715959903,10.321806696706995
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.321906186971647,10.321906167712566
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.322005443652687,10.322005424387443
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.322104486851302,10.322104467579905
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.322203317410967,10.322203298133434
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.322301936170403,10.322301916886744
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.322400343963595,10.322400324673822
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.322498541619838,10.322498522323963
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.322596529963768,10.322596510661803
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.322694309815397,10.322694290507354
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.322791881990138,10.322791862676029
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.322889247298859,10.322889227978694
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.322986406547892,10.322986387221682
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.323083360539083,10.323083341206843
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.323180110069814,10.323180090731553
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.323276655933045,10.323276636588774
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.323372998917337,10.32337297956707
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.32346913980689,10.323469120450637
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.323565079381572,10.323565060019344
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.323660818416945,10.323660799048755
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.323756357684307,10.323756338310165
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.323851697950715,10.323851678570632
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.323946839979014,10.323946820593003
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.32404178452787,10.324041765135942
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.324136532351805,10.324136512953968
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.324231084201214,10.32423106479748
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.324325440822403,10.324325421412786
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.324419602957622,10.324419583542129
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.32451357134508,10.324513551923722
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.324607346718985,10.324607327291776
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.324700929809568,10.324700910376519
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.324794321343115,10.324794301904236
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.324887522041987,10.324887502597289
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.324980695308026,10.32498067585759
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.325074059672735,10.325074040216737
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.325167235237194,10.325167215775643
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.325260222708401,10.32526020324131
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.325353022789573,10.32535300331695
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.325445636180152,10.32544561670201
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.32553806357587,10.32553804409222
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.325630305668733,10.325630286179583
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.325722363147076,10.325722343652439
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.325814236695575,10.325814217195456
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.32590592699527,10.325905907489684
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.325997434723607,10.325997415212564
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.326088760554441,10.326088741037951
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.326179905158076,10.32617988563615
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.326270869201286,10.32627084967393
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.326361653347327,10.326361633814555
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.326452258255983,10.326452238717804
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.326542684583574,10.326542665039996
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.326632932982978,10.326632913434016
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.32672300410367,10.326722984549333
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.32681289859173,10.326812879032026
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.326902617089871,10.326902597524809
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.326992160237461,10.326992140667054
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.327081528670549,10.327081509094803
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.327170723021887,10.327170703440816
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.327259743920944,10.327259724334555
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.32734859199394,10.327348572402242
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.327437267863859,10.327437248266863
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.327525772150475,10.327525752548192
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.327614105470373,10.32761408586281
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.327702268436967,10.327702248824137
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.327790261660526,10.327790242042438
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.327878085748198,10.32787806612486
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.327965741304014,10.327965721675435
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.328053228928928,10.32805320929512
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.32814054922083,10.3281405295818
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.32822770277456,10.32822768313032
1000,500.0000149011612,499.9999850988388,1.666666716337204,1.6666666169961293,10.328314690181946,10.328314670532501
